t,value
1717394976,9
1717395006,9
1717395036,9
1717395066,9
1717395096,9
1717395126,9
1717395156,9
1717395186,9
1717395216,9
1717395246,9
1717395276,9
1717395306,9
1717395336,9
1717395366,9
1717395396,9
1717395426,9
1717395456,9
1717395486,9
1717395516,9
1717395546,9
1717395576,9
1717395606,9
1717395636,9
1717395666,9
1717395696,9
1717395726,9
1717395756,9
1717395786,9
1717395816,9
1717395846,9
1717395876,9
1717395906,9
1717395936,9
1717395966,9
1717395996,9
1717396026,9
1717396056,9
1717396086,9
1717396117,9
1717396147,9
1717396177,9
1717396207,9
1717396237,9
1717396267,9
1717396297,9
1717396327,9
1717396357,9
1717396387,9
1717396417,9
1717396447,9
1717396477,9
1717396507,9
1717396537,9
1717396567,9
1717396597,9
1717396627,9
1717396657,9
1717396687,9
1717396717,9
1717396747,9
1717396777,9
1717396807,9
1717396837,9
1717396867,9
1717396897,9
1717396927,9
1717396957,9
1717396987,9
1717397017,9
1717397047,9
1717397077,9
1717397107,9
1717397137,9
1717397167,9
1717397197,9
1717397227,9
1717397257,9
1717397287,9
1717397317,9
1717397347,9
1717397377,9
1717397407,9
1717397437,9
1717397467,9
1717397497,9
1717397528,9
1717397558,9
1717397588,9
1717397618,9
1717397648,9
1717397678,9
1717397708,9
1717397738,9
1717397768,9
1717397798,9
1717397828,9
1717397858,9
1717397888,9
1717397918,9
1717397948,9
1717397978,9
1717398008,9
1717398038,9
1717398068,9
1717398098,9
1717398128,9
1717398158,9
1717398188,9
1717398218,9
1717398248,9
1717398278,9
1717398308,9
1717398338,9
1717398368,9
1717398398,9
1717398428,9
1717398458,9
1717398488,9
1717398518,9
1717398548,9
1717398578,9
1717398608,9
1717398638,9
1717398668,9
1717398698,9
1717398728,9
1717398758,9
1717398788,9
1717398818,9
1717398848,9
1717398878,9
1717398908,9
1717398938,9
1717398968,9
1717398998,9
1717399028,9
1717399058,9
1717399088,9
1717399118,9
1717399148,9
1717399178,9
1717399208,9
1717399238,9
1717399268,9
1717399298,9
1717399328,9
1717399359,9
1717399389,9
1717399419,9
1717399449,9
1717399479,9
1717399509,9
1717399539,9
1717399569,9
1717399599,9
1717399629,9
1717399659,9
1717399689,9
1717399719,9
1717399749,9
1717399779,9
1717399809,9
1717399839,9
1717399869,9
1717399899,9
1717399929,9
1717399959,9
1717399989,9
1717400019,9
1717400049,9
1717400079,9
1717400109,9
1717400139,9
1717400169,9
1717400199,9
1717400229,9
1717400259,9
1717400289,9
1717400319,9
1717400349,9
1717400379,9
1717400409,9
1717400439,9
1717400469,9
1717400499,9
1717400529,9
1717400559,9
1717400589,9
1717400619,9
1717400649,9
1717400679,9
1717400709,9
1717400739,9
1717400769,9
1717400799,9
1717400829,9
1717400859,9
1717400889,9
1717400919,9
1717400949,9
1717400979,9
1717401009,9
1717401039,9
1717401069,9
1717401099,9
1717401130,9
1717401160,9
1717401190,9
1717401220,9
1717401250,9
1717401280,9
