t,value
1717384682,1332441
1717384712,1332441
1717384742,1332441
1717384772,1332441
1717384802,1332441
1717384832,1332441
1717384862,1332441
1717384892,1332441
1717384922,1332441
1717384952,1332441
1717384982,1332441
1717385012,1332441
1717385042,1332441
1717385072,1332441
1717385102,1332441
1717385132,1332441
1717385162,1332441
1717385192,1332441
1717385222,1332441
1717385252,1332441
1717385282,1332441
1717385312,1332441
1717385342,1332441
1717385372,1332441
1717385402,1332441
1717385432,1332441
1717385462,1332441
1717385492,1332441
1717385522,1332441
1717385552,1332441
1717385582,1332441
1717385612,1332441
1717385642,1332441
1717385672,1332441
1717385702,1332441
1717385732,1332441
1717385762,1332441
1717385792,1332441
1717385822,1332441
1717385852,1332441
1717385882,1332441
1717385912,1332441
1717385942,1332441
1717385972,1332441
1717386002,1332441
1717386032,1332441
1717386062,1332441
1717386092,1332441
1717386122,1332441
1717386152,1332441
1717386182,1332441
1717386212,1332441
1717386242,1332441
1717386272,1332441
1717386302,1332441
1717386332,1332441
1717386362,1332441
1717386392,1332441
1717386422,1332441
1717386452,1332441
1717386482,1332441
1717386512,1332441
1717386542,1332441
1717386572,1332441
1717386602,1332441
1717386632,1332441
1717386662,1332441
1717386692,1332441
1717386722,1332441
1717386752,1332441
1717386783,1332441
1717386813,1332441
1717386843,1332441
1717386873,1332441
1717386903,1332441
1717386933,1332441
1717386963,1332441
1717386993,1332441
1717387023,1332441
1717387053,1332441
1717387083,1332441
1717387113,1332441
1717387143,1332441
1717387173,1332441
1717387203,1332441
1717387233,1332441
1717387263,1332441
1717387293,1332441
1717387323,1332441
1717387353,1332441
1717387383,1332441
1717387413,1332441
1717387443,1332441
1717387473,1332441
1717387503,1332441
1717387533,1332441
1717387563,1332441
1717387593,1332441
1717387623,1332441
1717387653,1332441
1717387683,1332441
1717387713,1332441
1717387743,1332441
1717387773,1332441
1717387803,1332441
1717387833,1332441
1717387863,1332441
1717387893,1332441
1717387923,1332441
1717387953,1332441
1717387983,1332441
1717388013,1332441
1717388043,1332441
1717388073,1332441
1717388103,1332441
1717388133,1332441
1717388163,1332441
1717388193,1332441
1717388223,1332441
1717388253,1332441
1717388283,1332441
1717388313,1332441
1717388343,1332441
1717388373,1332441
1717388403,1332441
1717388433,1332441
1717388463,1332441
1717388493,1332441
1717388523,1332441
1717388553,1332441
1717388583,1332441
1717388613,1332441
1717388643,1332441
1717388673,1332441
1717388703,1332441
1717388733,1332441
1717388763,1332441
1717388793,1332441
1717388823,1332441
1717388853,1332441
1717388883,1332441
1717388913,1332441
1717388943,1332441
1717388973,1332441
1717389003,1332441
1717389034,1332441
1717389064,1332441
1717389094,1332441
1717389124,1332441
1717389154,1332441
1717389184,1332441
1717389214,1332441
1717389244,1332441
1717389274,1332441
1717389304,1332441
1717389334,1332441
1717389364,1332441
1717389394,1332441
1717389424,1332441
1717389454,1332441
1717389484,1332441
1717389514,1332441
1717389544,1332441
1717389574,1332441
1717389604,1332441
1717389634,1332441
1717389664,1332441
1717389694,1332441
1717389724,1332441
1717389754,1332441
1717389784,1332441
1717389814,1332441
1717389844,1332441
1717389874,1332441
1717389904,1332441
1717389934,1332441
1717389964,1332441
1717389994,1332441
1717390024,1332441
1717390054,1332441
1717390084,1332441
1717390114,1332441
1717390144,1332441
1717390174,1332441
1717390204,1332441
1717390234,1332441
1717390264,1332441
1717390294,1332441
1717390324,1332441
1717390354,1332441
1717390384,1332441
1717390414,1332441
1717390444,1332441
1717390474,1332441
1717390504,1332441
1717390534,1332441
1717390564,1332441
1717390594,1332441
1717390624,1332441
1717390654,1332441
1717390684,1332441
1717390714,1332441
1717390744,1332441
1717390774,1332441
1717390804,1332441
1717390834,1332441
1717390864,1332441
1717390894,1332441
1717390924,1332441
1717390954,1332441
1717390984,1332441
1717391014,1332441
1717391044,1332441
1717391074,1332441
1717391104,1332441
1717391134,1332441
1717391164,1332441
1717391194,1332441
1717391224,1332441
1717391254,1332441
1717391284,1332441
1717391314,1332441
1717391344,1332441
1717391374,1332441
1717391404,1332441
1717391434,1332441
1717391464,1332441
1717391494,1332441
1717391524,1332441
1717391554,1332441
1717391584,1332441
1717391614,1332441
1717391644,1332441
1717391675,1332441
1717391705,1332441
1717391735,1332441
1717391765,1332441
1717391795,1332441
1717391825,1332441
1717391855,1332441
1717391885,1332441
1717391915,1332441
1717391945,1332441
1717391975,1332441
1717392005,1332441
1717392035,1332441
1717392065,1332441
1717392095,1332441
1717392125,1332441
1717392155,1332441
1717392185,1332441
1717392215,1332441
1717392245,1332441
1717392275,1332441
1717392305,1332441
1717392335,1332441
1717392365,1332441
1717392395,1332441
1717392425,1332441
1717392455,1332441
1717392485,1332441
1717392515,1332441
1717392545,1332441
1717392575,1332441
1717392605,1332441
1717392635,1332441
1717392665,1332441
1717392695,1332441
1717392725,1332441
1717392755,1332441
1717392785,1332441
1717392815,1332441
1717392845,1332441
1717392875,1332441
1717392905,1332441
1717392935,1332441
1717392965,1332441
1717392995,1332441
1717393025,1332441
1717393055,1332441
1717393085,1332441
1717393115,1332441
1717393145,1332441
1717393175,1332441
1717393205,1332441
1717393235,1332441
1717393265,1332441
1717393295,1332441
1717393325,1332441
1717393355,1332441
1717393385,1332441
1717393415,1332441
1717393445,1332441
1717393475,1332441
1717393505,1332441
1717393535,1332441
1717393565,1332441
1717393595,1332441
1717393625,1332441
1717393655,1332441
1717393685,1332441
1717393715,1332441
1717393745,1332441
1717393775,1332441
1717393805,1332441
1717393835,1332441
1717393865,1332441
1717393895,1332441
1717393925,1332441
1717393955,1332441
1717393985,1332441
1717394015,1332441
1717394046,1332441
1717394076,1332441
1717394106,1332441
1717394136,1332441
1717394166,1332441
1717394196,1332441
1717394226,1332441
1717394256,1332441
1717394286,1332441
1717394316,1332441
1717394346,1332441
1717394376,1332441
1717394406,1332441
1717394436,1332441
1717394466,1332441
1717394496,1332441
1717394526,1332441
1717394556,1332441
1717394586,1332441
1717394616,1332441
1717394646,1332441
1717394676,1332441
1717394706,1332441
1717394736,1332441
1717394766,1332441
1717394796,1332441
1717394826,1332441
1717394856,1332441
1717394886,1332441
1717394916,1332441
1717394946,1332441
1717394976,1332441
1717395006,1332441
1717395036,1332441
1717395066,1332441
1717395096,1332441
1717395126,1332441
1717395156,1332441
1717395186,1332441
1717395216,1332441
1717395246,1332441
1717395276,1332441
1717395306,1332441
1717395336,1332441
1717395366,1332441
1717395396,1332441
1717395426,1332441
1717395456,1332441
1717395486,1332441
1717395516,1332441
1717395546,1332441
1717395576,1332441
1717395606,1332441
1717395636,1332441
1717395666,1332441
1717395696,1332441
1717395726,1332441
1717395756,1332441
1717395786,1332441
1717395816,1332441
1717395846,1332441
1717395876,1332441
1717395906,1332441
1717395936,1332441
1717395966,1332441
1717395996,1332441
1717396026,1332441
1717396056,1332441
1717396086,1332441
1717396117,1332441
1717396147,1332441
1717396177,1332441
1717396207,1332441
1717396237,1332441
1717396267,1332441
1717396297,1332441
1717396327,1332441
1717396357,1332441
1717396387,1332441
1717396417,1332441
1717396447,1332441
1717396477,1332441
1717396507,1332441
1717396537,1332441
1717396567,1332441
1717396597,1332441
1717396627,1332441
1717396657,1332441
1717396687,1332441
1717396717,1332441
